Shear-Relative Angle,Low-Level Mean Flow-Relative Angle,Updraft Depth,Updraft Bottom Altitude,Updraft Top Altitude,Upraft Vertical Velocity,Circulation Classification,Updraft Radius,Updraft Normalized Radius
165.5552,1.06839,1.5,3,4.5,1.02,2,101.5587,1.080412
347.9135,183.4267,3,3.5,6.5,1.027619,1,92.29496,0.9818613
337.5512,173.0644,2.5,3.5,6,1.056667,1,83.56995,0.889042
64.30615,259.8193,9,3.5,12.5,1.161077,1,161.1808,1.714689
352.8621,188.3753,2.5,4,6.5,1.148929,1,148.8064,1.583047
64.98634,260.4995,1.5,5,6.5,1.029167,1,136.0815,1.447675
165.4574,0.9705811,3,5,8,1.120602,2,150.4888,1.600944
317.3374,152.8505,2,5.5,7.5,1.055714,2,45.28719,0.4817786
269.2934,104.8066,6,5.5,11.5,1.189518,2,33.69811,0.3584906
156.8979,352.4111,1.5,5.5,7,1.385,2,127.0118,1.351189
159.6483,355.1614,3,5.5,8.5,1.2015,2,144.1506,1.533517
79.62323,275.1364,5,6,11,1.020851,1,168.2847,1.790262
359.259,194.7721,13,0,13,1.235802,1,175.4558,1.866551
146.9059,342.4191,1.5,6,7.5,0.9928571,2,55.61188,0.5916157
252.9557,88.46884,2.5,6,8.5,1.02375,2,23.98287,0.2551369
248.9543,84.46753,3,6,9,1.042143,2,42.17098,0.4486274
5.389374,200.9025,5,6.5,11.5,1.113585,1,182.7967,1.944646
319.4172,154.9304,5,4,9,1.129896,4,34.41949,0.3661648
179.5638,15.07697,2.5,6.5,9,1.05375,2,21.81646,0.23209
161.053,356.5661,1.5,6.5,8,1.111667,2,155.6175,1.655505
176.4224,11.93555,12.5,0,12.5,1.177598,2,98.09291,1.043542
170.6025,6.115631,4.5,6.5,11,1.172836,2,179.2089,1.906477
176.1868,11.69992,4.5,6.5,11,1.735031,2,182.6796,1.943399
357.1292,192.6423,1.5,7,8.5,1.016667,1,163.1055,1.735165
350.3039,185.8171,3,7,10,1.037,3,181.9019,1.935126
1.826355,197.3395,7,5.5,12.5,1.20403,1,125.4211,1.334267
356.1972,191.7104,3.5,7.5,11,1.210323,1,153.3278,1.631147
161.1958,356.709,2,7.5,9.5,1.041818,2,67.61741,0.7193341
68.07451,263.5877,2.5,8,10.5,1.032051,1,141.2292,1.502438
347.6131,183.1263,1.5,8.5,10,1.11,2,185.6827,1.975348
210.3557,45.8689,1.5,8.5,10,0.9976922,2,38.38657,0.4083678
79.32846,274.8416,3.5,8.5,12,1.061299,1,189.6114,2.017143
249.8893,85.40247,2,9,11,1.05625,2,30.83003,0.3279791
13.82503,209.3382,2,9.5,11.5,0.9974999,1,168.4912,1.792459
8.667145,204.1803,1.5,9.5,11,1.00375,1,176.5395,1.87808
20.79263,216.3058,2,9.5,11.5,1.158571,1,88.8986,0.9457298
354.3202,189.8334,2,10,12,1.0575,NaN,202.1104,2.150111
31.96976,227.4829,2.5,11,13.5,1.13225,1,51.66333,0.5496099
149.8359,291.2925,15,0,15,1.707699,2,184.3335,1.960994
153.3049,294.7616,6.5,0,6.5,1.449091,2,191.5816,2.038102
150.7922,292.2488,5,0,5,1.235484,3,169.168,1.799659
330.999,112.4556,3.5,0,3.5,1.525684,2,93.72197,0.9970422
238.0235,19.4801,12,0,12,1.460542,2,178.1309,1.89501
136.3883,277.8449,7.5,0.5,8,1.272042,4,153.0805,1.628515
156.5259,297.9825,6,0.5,6.5,1.188624,2,187.8616,1.998528
201.5046,342.9613,6.5,0.5,7,1.2023,3,52.69507,0.5605859
344.7659,126.2226,3.5,0.5,4,1.124598,2,100.6015,1.070229
337.2602,118.7169,1.5,0.5,2,1.21,2,105.5413,1.12278
332.2724,113.729,5,0,5,1.671695,2,110.7384,1.178068
229.6689,11.12549,2,0.5,2.5,1.195,2,158.3396,1.684464
335.2403,116.6969,15,0,15,1.672394,2,140.3309,1.492882
331.1139,112.5706,2.5,0.5,3,1.258529,2,128.8784,1.371047
231.9653,13.42194,3.5,0.5,4,1.050345,2,179.049,1.904777
99.43665,240.8933,2.5,1,3.5,1.174211,1,33.51117,0.3565018
191.6854,333.142,5.5,1,6.5,1.520174,2,84.95773,0.9038056
257.2076,38.66428,8,1,9,1.240781,2,37.52542,0.3992066
219.9144,1.371033,4,1,5,1.033793,2,118.7526,1.263325
227.2784,8.734985,1.5,1,2.5,1.025,2,152.8921,1.626511
228.3674,9.824036,1.5,1,2.5,0.9928571,2,173.7503,1.848408
71.96276,213.4194,4,1.5,5.5,1.077083,1,41.46635,0.4411314
206.7429,348.1996,2.5,1,3.5,1.104324,3,100.4104,1.068196
259.4608,40.91745,4,1.5,5.5,1.153571,2,45.6471,0.4856075
222.4936,3.950226,6,1.5,7.5,1.202885,2,102.0391,1.085522
222.2176,3.674225,1.5,1.5,3,1.01625,3,146.9122,1.562895
222.0471,3.503723,2.5,1.5,4,1.115833,2,158.2693,1.683716
211.9187,353.3754,3.5,2,5.5,1.122143,2,135.1573,1.437843
150.8684,292.3251,16,0,16,1.350299,4,79.31181,0.8437426
125.5641,267.0207,5.5,2.5,8,1.125757,1,54.05808,0.575086
199.3336,340.7902,3,2.5,5.5,1.176852,2,127.0287,1.351369
170.2169,311.6735,2,3,5,1.128235,2,88.94674,0.9462419
84.88177,226.3384,1.5,3,4.5,1.049231,1,31.82987,0.3386156
347.5593,129.0159,1.5,3,4.5,0.9883334,2,138.9437,1.478125
134.9585,276.4151,6,1,7,1.075536,4,137.8649,1.466648
199.9032,341.3599,1.5,3.5,5,1.13,2,83.02657,0.8832614
171.9389,313.3955,3.5,4,7.5,1.030526,2,56.94039,0.6057488
199.1259,340.5826,2,4,6,1.095,2,96.26347,1.024079
4.449615,145.9062,2,4,6,1.092,3,76.94024,0.8185132
325.7206,107.1773,1.5,4,5.5,1.225,2,118.3706,1.259262
333.2691,114.7257,2.5,4.5,7,1.05381,4,69.73142,0.7418236
225.8804,7.337036,1.5,4.5,6,0.978,2,165.2882,1.758385
229.9723,11.42896,2.5,4.5,7,1.010714,2,172.9966,1.84039
78.10967,219.5663,2.5,5,7.5,1.077,1,33.67904,0.3582877
40.31445,181.7711,1.5,5,6.5,1.012143,1,40.32381,0.4289767
6.241707,147.6984,3,5,8,1.0525,2,40.13628,0.4269817
338.2367,119.6934,3.5,5,8.5,1.03,2,96.34819,1.024981
236.8008,18.25748,2,5,7,1.090833,2,134.9584,1.435728
229.9934,11.45004,1.5,5.5,7,1.066,2,157.0173,1.670397
331.1624,112.619,9,5.5,14.5,1.341145,NaN,203.7029,2.167052
96.42152,237.8782,1.5,6,7.5,1.047143,1,45.05341,0.4792916
210.9813,352.4379,2,5.5,7.5,1.026154,2,96.80155,1.029804
238.968,20.42468,1.5,6,7.5,1.29,2,147.165,1.565585
146.9503,288.4069,2,6.5,8.5,0.984,1,160.847,1.711138
181.8906,323.3472,2,7,9,1.1475,2,153.962,1.637894
36.03325,177.4899,2,7,9,1.005,1,42.77531,0.4550565
134.6743,276.1309,1.5,7.5,9,1.11125,1,145.5511,1.548416
151.0947,292.5513,2.5,7.5,10,1.02921,1,163.1734,1.735888
134.6339,276.0906,2,7.5,9.5,1.092857,1,125.2341,1.332278
157.8124,299.269,6,7.5,13.5,1.172606,3,174.2109,1.853308
140.3977,281.8544,6,7.5,13.5,1.192442,1,124.1282,1.320512
137.0181,278.4747,2.5,8.5,11,1.035,1,150.8675,1.604973
227.35,8.806641,3,8.5,11.5,1.18,2,177.1622,1.884704
330.9938,112.4504,1.5,9.5,11,1.05375,2,71.25329,0.7580137
230.3615,11.81818,3.5,9.5,13,1.196552,2,181.2105,1.927771
136.1809,277.6375,2.5,11.5,14,1.131282,3,105.7912,1.125438
193.097,334.5537,1.5,12.5,14,0.9585714,3,143.2217,1.523635
329.7841,176.0394,17,0,17,1.793723,3,104.7064,0.8873428
94.07318,300.3285,4.5,0,4.5,1.519811,1,128.7563,1.091155
95.1546,301.4099,5,0,5,1.810352,1,104.2714,0.8836557
100.4832,306.7385,3,0,3,1.692174,1,57.54034,0.48763
119.4496,325.705,2.5,0.5,3,1.284615,NaN,5.245388,0.04445244
106.2317,312.487,5,0.5,5.5,1.756415,3,33.80764,0.2865055
348.1552,194.4106,3.5,1,4.5,1.437143,1,137.1397,1.162201
334.8618,181.1171,3.5,1,4.5,1.391935,1,144.871,1.22772
348.8991,195.1544,2.5,1,3.5,1.289333,1,120.7296,1.023132
4.613708,210.869,5,1,6,1.442414,2,82.08186,0.695609
313.2569,159.5122,8.5,1,9.5,1.520465,1,86.88825,0.7363411
68.68297,274.9383,3,1,4,1.40119,3,46.03765,0.3901496
341.4366,187.692,2,1.5,3.5,1.317778,2,52.91274,0.448413
334.4674,180.7227,1.5,1.5,3,1.3,2,28.62113,0.2425519
24.38979,230.6451,4.5,0.5,5,1.323832,3,14.84482,0.1258035
304.3904,150.6458,5,1.5,6.5,1.716484,2,39.6861,0.3363229
3.685287,209.9406,3.5,2,5.5,1.4784,2,69.71529,0.5908075
353.4426,199.6979,3,2,5,1.464516,2,58.23012,0.4934756
202.1283,48.38361,3,2,5,1.44,1,21.24209,0.1800177
326.4264,172.6817,2.5,2.5,5,1.457,1,163.9817,1.389675
307.6471,153.9024,2.5,2.5,5,1.42375,1,97.64522,0.8275018
319.2826,165.5379,1.5,2.5,4,1.366667,2,57.23599,0.4850507
335.8851,182.1405,1.5,2.5,4,1.31375,2,39.42744,0.3341308
124.5043,330.7597,3.5,2.5,6,1.357083,2,26.50873,0.2246502
344.8564,191.1118,2.5,3,5.5,1.374,1,127.2812,1.078654
356.3362,202.5915,3,3,6,1.542857,4,64.77654,0.5489538
316.2622,162.5175,3.5,3.5,7,1.4512,1,41.7698,0.3539813
316.1117,162.3671,3,4,7,1.707407,1,196.0075,1.66108
134.8544,341.1098,1.5,4,5.5,1.424516,NaN,9.638727,0.08168413
351.5616,197.8169,6.5,4.5,11,1.902319,1,137.0984,1.161851
78.14632,284.4017,1.5,4.5,6,1.2425,2,30.27649,0.2565804
93.12396,299.3793,3.5,4.5,8,1.556615,2,58.72092,0.4976349
333.2347,179.49,1.5,5,6.5,1.288,1,150.6152,1.2764
307.327,153.5824,2.5,6,8.5,1.323555,2,105.6923,0.8956973
93.63251,299.8878,1.5,6.5,8,1.305714,2,36.06076,0.3055996
2.665787,208.9211,4,7,11,1.958104,1,110.13,0.9333047
326.2372,172.4925,2.5,9,11.5,1.255,2,151.0704,1.280258
336.5016,182.757,2,9,11,1.330769,1,59.15317,0.5012981
358.9002,205.1555,4.5,9.5,14,1.4345,1,107.2739,0.9091009
97.84634,304.1017,3,9.5,12.5,1.378421,2,53.82834,0.4561723
344.8765,191.1318,2,13.5,15.5,1.301111,1,56.90244,0.482224
22.95709,229.2124,17,0,17,1.774853,1,94.8357,0.8036924
51.9969,258.2523,5,0,5,1.71928,3,141.4615,1.198826
39.55919,245.8145,7.5,0.5,8,1.680631,3,172.0965,1.458445
57.36316,263.6185,7.5,0.5,8,2.089293,3,179.0481,1.517357
72.74318,278.9985,2.5,0.5,3,1.265,1,154.8391,1.312196
356.0467,202.302,13,1,14,1.860053,1,151.1398,1.280846
34.7995,241.0548,6.5,1,7.5,1.569395,3,167.6795,1.421013
36.56282,242.8182,3.5,1,4.5,1.392121,3,133.6188,1.132363
85.33618,291.5915,6.5,1,7.5,1.880893,3,126.9172,1.07557
325.0771,171.3324,1.5,1,2.5,1.451429,NaN,9.780179,0.08288287
43.40077,249.6561,2.5,1.5,4,1.364,3,156.6482,1.327527
66.20522,272.4606,3.5,1.5,5,1.344,3,155.0847,1.314277
92.39072,298.6461,1.5,1.5,3,1.274118,1,34.40054,0.29153
303.163,149.4183,3.5,2,5.5,1.536528,1,37.3224,0.3162915
171.5973,17.8526,7.5,2,9.5,1.401939,4,89.64339,0.7596898
188.1177,34.37308,1.5,2,3.5,1.376667,2,92.12292,0.7807027
43.4704,249.7257,3,2.5,5.5,1.405122,2,136.5977,1.157608
17.35565,223.611,3,2.5,5.5,1.549333,2,88.4546,0.7496153
59.293,265.5483,2.5,2.5,5,1.286923,3,103.5701,0.8777127
350.6499,196.9052,3,2,5,1.460953,2,39.12778,0.3315914
178.663,24.91837,2.5,2.5,5,1.373793,2,102.6645,0.8700378
40.24237,246.4977,1.5,3,4.5,1.38875,2,101.1843,0.8574939
353.7398,199.9951,3,3,6,1.46,2,60.25711,0.5106534
346.2758,192.5311,2.5,3,5.5,1.4815,2,51.81151,0.4390806
219.9792,66.23453,1.5,3,4.5,1.358,1,46.25156,0.3919624
54.11438,260.3697,1.5,3.5,5,1.39,2,180.0555,1.525894
69.39211,275.6475,3,3.5,6.5,1.282308,2,151.6847,1.285464
324.1335,170.3888,1.5,3.5,5,1.51,1,34.53683,0.292685
267.4082,113.6635,12.5,3,15.5,1.849238,1,28.97466,0.245548
135.0327,341.2881,3,3.5,6.5,1.422609,2,35.99523,0.3050443
154.0714,0.3267822,3.5,3.5,7,1.619032,2,36.53366,0.3096073
186.5806,32.83591,1.5,3.5,5,1.33,4,84.3297,0.7146585
80.49974,286.7551,2,4,6,1.5575,2,113.7098,0.9636427
91.3663,297.6216,2.5,4,6.5,1.411667,2,150.333,1.274008
195.4673,41.72263,2.5,4,6.5,1.506316,1,87.11468,0.73826
166.1873,12.44263,2,5,7,1.334667,1,79.4096,0.6729627
4.943283,211.1986,2.5,6,8.5,1.243571,2,130.4381,1.105408
204.2105,50.46582,2,9.5,11.5,1.256,3,38.07926,0.3227056
353.6461,199.9015,1.5,10,11.5,1.2925,1,79.62411,0.6747806
345.6594,191.9147,4,10.5,14.5,1.307619,1,66.21238,0.5611219
41.64459,247.8999,1.5,11.5,13,1.285455,2,163.5522,1.386036
34.34084,240.5962,2.5,11.5,14,1.213077,1,149.5409,1.267296
353.2891,199.5444,2,13,15,1.419,1,73.77934,0.6252486
249.9553,100.8465,1.5,0,1.5,1.27375,NaN,2.80029,0.02373127
104.72,315.6113,3,0,3,1.381539,1,153.4658,1.300557
90.51732,301.4086,4,0.5,4.5,1.617255,1,140.3191,1.189145
271.9112,122.8025,2.5,0.5,3,1.331562,1,108.1491,0.9165176
91.12184,302.0131,1.5,0.5,2,1.26875,1,148.0037,1.254269
126.2633,337.1546,2.5,0.5,3,1.641277,1,149.2231,1.264603
317.9337,168.825,15,1,16,1.782534,1,46.80233,0.3966299
90.47652,301.3678,2.5,1,3.5,1.27,1,56.58138,0.4795032
268.6219,119.5132,3,1,4,1.358975,4,14.75996,0.1250844
168.8339,19.72522,7.5,1,8.5,1.407456,2,29.46674,0.2497181
143.2465,354.1378,5.5,1,6.5,1.646842,4,50.5113,0.4280618
117.1825,328.0738,3.5,1,4.5,1.409091,1,165.7925,1.405022
63.8004,274.6917,4,1.5,5.5,1.344546,2,92.81454,0.7865639
269.2056,120.0969,17,0,17,1.703178,3,62.92588,0.5332702
132.3838,343.2751,5.5,1.5,7,1.5738,3,179.7039,1.522914
152.5483,3.439606,2.5,1.5,4,1.31125,3,168.4637,1.427658
154.8313,5.722595,1.5,1.5,3,1.45,1,167.2603,1.41746
35.17857,246.0699,2,2,4,1.587333,2,48.89677,0.4143794
82.95021,293.8415,4,2,6,1.375455,3,88.79933,0.7525367
99.42638,310.3177,6.5,0.5,7,1.438661,2,29.81907,0.252704
113.5429,324.4342,1.5,2,3.5,1.658333,1,151.6773,1.285401
39.56381,250.4551,1.5,2.5,4,1.378,2,56.1424,0.475783
61.41832,272.3096,1.5,2.5,4,1.441429,2,82.95156,0.7029793
99.24117,310.1324,2.5,2.5,5,1.263636,3,149.9916,1.271115
159.3913,10.28256,2,2.5,4.5,1.515,4,51.70913,0.4382129
295.4331,146.3244,2,3,5,1.325833,1,95.16685,0.8064987
102.8803,313.7716,2,3,5,1.62375,3,148.3055,1.256826
23.79597,234.6873,1.5,4,5.5,1.303077,2,43.22055,0.3662758
66.27229,277.1636,16.5,0.5,17,1.976795,NaN,10.95319,0.09282362
271.5635,122.4548,5,1,6,1.3135,1,121.1723,1.026884
126.1382,337.0295,2.5,3,5.5,1.316111,2,166.6554,1.412334
84.35139,295.2427,2.5,5.5,8,1.393077,2,141.1449,1.196143
115.0246,325.9159,2,5.5,7.5,1.467692,2,163.5699,1.386186
40.60338,251.4947,2,6,8,1.344445,2,49.2542,0.4174085
229.6844,80.57571,6,8,14,1.393942,2,48.68115,0.4125521
234.7585,85.64978,3.5,7.5,11,1.302286,3,66.39164,0.562641
93.25941,304.1507,5,9,14,1.595025,2,58.99147,0.4999278
286.2244,137.1157,1.5,10,11.5,1.25125,2,116.9702,0.9912726
282.314,133.2053,2,10.5,12.5,1.288333,2,114.4653,0.9700453
253.2813,104.1726,2.5,10.5,13,1.2664,2,73.55793,0.6233723
163.2863,14.17758,1.5,10.5,12,1.370909,2,39.17309,0.3319753
292.2211,143.1124,1.5,10.5,12,1.354445,2,98.41493,0.8340248
242.9717,93.86301,2,11,13,1.291875,2,52.3797,0.4438957
177.952,28.84332,2.5,11.5,14,1.26,2,35.02022,0.2967815
165.3902,16.28149,5,10,15,1.545062,2,28.12094,0.2383131
330.9728,151.4684,11.5,0.5,12,2.226066,1,44.55447,0.6552129
288.1415,108.6371,16.5,0,16.5,2.008827,1,53.07623,0.7805328
39.55284,220.0484,9,1,10,1.810588,4,54.01448,0.7943306
39.61147,220.107,1.5,1,2.5,1.585,1,45.69464,0.67198
22.66701,203.1626,4,1,5,1.700869,2,41.34505,0.6080154
350.6007,171.0963,11.5,1,12.5,1.954579,2,45.55993,0.6699989
143.3223,323.8179,1.5,1,2.5,1.4975,1,36.49657,0.5367143
323.5677,144.0633,11,1,12,1.830741,3,54.21531,0.7972839
299.3565,119.8521,4,1,5,1.801625,2,51.9125,0.7634191
221.9203,42.41583,1.5,1,2.5,2.125185,2,44.23738,0.6505497
76.10408,256.5996,1.5,1.5,3,1.63,3,95.10134,1.398549
67.39558,247.8911,3.5,1.5,5,1.90875,3,74.24284,1.091806
44.37225,224.8678,1.5,1.5,3,1.66,3,26.32884,0.3871889
7.483871,187.9794,3.5,1,4.5,1.821042,2,40.73879,0.5990998
237.7948,58.29034,1.5,1.5,3,1.8,2,46.17358,0.6790233
87.21284,267.7084,4,2,6,1.865,3,106.0344,1.559329
73.78584,254.2814,9,2,11,1.942481,2,76.34963,1.122789
104.0865,284.5821,2,2,4,1.668,3,69.06289,1.015631
275.1801,95.67566,3.5,2,5.5,1.734285,2,146.4331,2.153428
85.21207,265.7076,2.5,2.5,5,1.56875,2,46.19882,0.6793944
155.7999,336.2954,2,2.5,4.5,1.61,1,38.05259,0.559597
131.6241,312.1197,3,3,6,1.696111,3,70.64688,1.038925
306.0386,126.5341,3,3,6,1.691111,2,83.38475,1.226246
294.3644,114.86,2,3.5,5.5,1.565,2,62.05286,0.912542
296.1837,116.6793,3.5,3.5,7,1.694062,2,94.20564,1.385377
81.17662,261.6722,2,4.5,6.5,1.713889,2,91.59988,1.347057
72.20544,252.701,2,4.5,6.5,1.668,2,85.15868,1.252334
43.02339,223.519,3.5,4.5,8,1.862727,2,57.72306,0.8488686
167.3153,347.8109,2,4.5,6.5,1.574444,2,31.90932,0.4692547
223.5415,44.03702,10,4.5,14.5,1.848143,3,34.63669,0.5093631
282.1912,102.6868,5,4.5,9.5,1.674286,1,177.3274,2.607756
92.21519,272.7108,2,5,7,1.588572,2,115.9289,1.704837
252.809,73.30457,2,5,7,1.58,2,69.0507,1.015452
16.43202,196.9276,2.5,6,8.5,1.706,2,42.36664,0.6230388
300.6282,121.1238,1.5,6,7.5,1.658333,4,85.09595,1.251411
260.694,81.18958,2,6,8,1.645,1,134.6999,1.980881
101.4841,281.9797,1.5,6.5,8,1.622,2,115.4924,1.698417
194.7481,15.24365,2,7,9,1.566,4,26.90725,0.3956948
166.0602,346.5557,3,7.5,10.5,1.61,2,28.86564,0.4244947
311.721,132.2166,2,8,10,1.759167,4,75.83997,1.115294
125.8907,306.3862,1.5,8.5,10,1.53,2,29.16971,0.4289663
101.9317,282.4272,2.5,9.5,12,1.61,2,118.5147,1.742864
30.69389,211.1895,2.5,10.5,13,1.627,3,44.90957,0.6604348
112.0098,292.5053,1.5,10.5,12,1.601111,2,46.96422,0.6906503
309.509,130.0045,1.5,10.5,12,1.522,1,67.29084,0.9895712
16.37512,196.8707,4,11,15,2.015513,1,46.46825,0.6833566
303.6292,124.1248,1.5,13,14.5,1.562222,3,43.80106,0.6441332
31.34579,211.8414,5,0,5,2.045532,3,39.57636,0.5820053
206.8138,27.30933,3.5,0,3.5,1.659444,2,57.08138,0.8394321
30.76271,211.2583,17,0,17,2.299569,3,82.79746,1.21761
207.2375,27.73303,2,0.5,2.5,1.676,2,43.74123,0.6432534
260.4279,80.92349,2.5,0.5,3,1.88394,1,42.87552,0.6305223
89.35492,269.8505,12,1,13,2.107164,3,149.2108,2.194276
64.7608,245.2564,1.5,1,2.5,1.732,1,48.03444,0.7063888
145.0277,325.5232,11,1,12,2.139233,2,40.34457,0.5933025
170.7041,351.1997,11.5,1,12.5,1.810271,2,54.1483,0.7962985
268.4786,88.97421,13.5,1,14.5,2.253447,1,36.48566,0.5365539
249.2172,69.7128,4.5,1,5.5,1.91647,2,51.6409,0.759425
98.32994,278.8255,5.5,1.5,7,1.951428,3,152.1215,2.237081
91.71893,272.2145,1.5,1.5,3,1.72,1,74.28976,1.092496
202.738,23.23358,1.5,1.5,3,1.685789,2,72.08466,1.060069
43.12596,223.6215,2,2,4,1.619091,1,128.6859,1.89244
75.52353,256.0191,3,2,5,1.69875,3,53.32006,0.7841186
176.1741,356.6696,3,2,5,1.709333,2,77.49049,1.139566
40.00447,220.5,2,3,5,1.638947,1,136.1515,2.002228
64.17007,244.6656,1.5,3,4.5,1.705714,3,82.87842,1.2188
180.1394,0.6349182,2,3,5,1.66,2,67.5788,0.9938058
269.1792,89.67474,3.5,3,6.5,1.775,1,144.9906,2.132214
80.36278,260.8583,5,3.5,8.5,1.900298,2,88.99303,1.308721
88.80933,269.3049,4.5,3.5,8,2.071129,2,75.11938,1.104697
354.2616,174.7571,1.5,4,5.5,1.5925,3,97.20165,1.429436
223.8059,44.30145,3.5,2.5,6,1.821807,4,56.89757,0.8367289
80.43169,260.9272,1.5,5,6.5,1.717692,2,141.5879,2.082175
15.74239,196.2379,1.5,5,6.5,1.74,1,150.0133,2.206079
273.0311,93.5267,1.5,5,6.5,1.564286,1,150.9135,2.219316
61.8082,242.3038,1.5,5.5,7,1.655,2,116.0173,1.706136
40.64224,221.1378,2,5.5,7.5,1.6575,2,127.6673,1.877461
174.0778,354.5734,4,5.5,9.5,1.671765,2,27.87897,0.4099848
85.59572,266.0913,5,6,11,1.758182,2,147.7382,2.172621
63.13304,243.6286,2,6,8,1.54,1,45.42711,0.6680458
83.04062,263.5362,3.5,6.5,10,1.654545,2,122.2368,1.7976
139.1198,319.6153,2,7,9,1.615,2,25.43252,0.3740077
77.22061,257.7162,1.5,7.5,9,1.627,2,141.5112,2.081047
97.49889,277.9944,5,7.5,12.5,1.705382,2,127.111,1.869279
304.1953,124.6909,6,8,14,1.916279,1,36.02947,0.5298452
156.9374,337.433,1.5,9,10.5,1.59,2,31.13425,0.4578567
182.3687,2.864288,2.5,9,11.5,1.656415,2,61.47987,0.9041157
170.3902,350.8858,2,9.5,11.5,1.615,2,69.26575,1.018614
199.3874,19.883,8.5,8,16.5,1.770896,2,42.31721,0.622312
199.4043,19.89987,3,9.5,12.5,1.573103,2,73.57773,1.082025
139.1991,319.6947,3.5,10.5,14,1.857334,2,32.25387,0.4743216
185.5884,6.083923,3,12.5,15.5,1.83,2,55.08527,0.8100775
70.18364,250.6792,1.5,13.5,15,1.657692,2,96.69815,1.422032
161.8468,342.3424,1.5,13.5,15,1.678,2,38.11075,0.5604522
284.3605,104.856,2,14,16,1.786,1,30.16593,0.4436167
48.06917,244.2496,16.5,0,16.5,2.211064,2,54.52732,0.8794729
232.2883,68.46878,2,0,2,1.417258,2,120.1761,1.938324
257.8537,94.03421,5.5,0.5,6,1.4385,1,26.13379,0.4215128
241.8034,77.98386,2.5,0.5,3,1.469131,2,43.63274,0.7037538
237.0341,73.21454,16,0.5,16.5,1.751436,4,112.9108,1.821142
234.3439,70.52438,2.5,0.5,3,1.387778,2,173.384,2.796516
208.7107,44.89114,2.5,1,3.5,1.445652,2,41.00323,0.6613425
238.4874,74.66788,3,1,4,1.35,4,144.8124,2.335683
13.97038,210.1509,6,1.5,7.5,1.454565,1,34.35948,0.5541852
178.037,14.21744,2,1.5,3.5,1.489091,2,41.74575,0.6733185
55.22623,251.4067,2.5,3,5.5,1.362273,2,132.286,2.133646
274.3094,110.4899,11,1.5,12.5,1.72912,2,65.0788,1.049658
244.1895,80.37,2,3,5,1.37875,1,32.40839,0.5227159
255.7096,91.89005,3,3,6,1.383077,2,86.74879,1.399174
96.48062,292.6611,2,3.5,5.5,1.406667,3,32.01127,0.5163109
248.755,84.93546,8.5,3.5,12,1.783402,3,165.7602,2.673551
306.2608,142.4413,3,4,7,1.394118,1,39.2448,0.6329807
220.0348,56.21527,4,6,10,1.492576,2,77.86095,1.255822
205.7999,41.98038,2.5,6,8.5,1.416786,2,75.25914,1.213857
250.6174,86.79788,10,1,11,1.54062,3,100.3921,1.619228
55.53714,251.7176,1.5,8,9.5,1.38,2,133.2651,2.149437
59.29424,255.4747,5.5,8,13.5,1.472086,2,102.0542,1.646036
151.5091,347.6895,3.5,8,11.5,1.8475,2,35.29367,0.5692527
140.2121,336.3926,3.5,9,12.5,1.6708,2,35.79627,0.5773591
215.6099,51.79041,3,9,12,1.453265,4,106.1556,1.712187
45.1127,241.2932,1.5,9.5,11,1.375,2,104.8997,1.691931
310.0017,146.1822,5,9.5,14.5,1.919298,1,41.58222,0.670681
115.1795,311.36,3,9.5,12.5,1.36606,2,12.53928,0.2022465
44.83955,241.02,4.5,10.5,15,1.499322,3,22.17487,0.3576592
59.51257,255.6931,3,12,15,1.507187,2,134.226,2.164936
135.2112,331.3917,3,12,15,1.450151,2,35.80408,0.5774852
14.82356,211.004,17.5,0,17.5,2.220343,4,55.73657,0.8989769
252.3473,88.52777,5,0,5,1.363431,1,97.51371,1.572802
25.9447,222.1252,13,1,14,1.435036,2,121.5727,1.96085
219.7937,55.97412,5.5,1.5,7,1.435818,1,133.3561,2.150905
317.9437,154.1242,4,2,6,1.327407,1,14.95764,0.2412523
195.1053,31.28577,2.5,2.5,5,1.327333,1,122.2307,1.971463
78.83075,275.0112,2.5,3,5.5,1.365294,1,62.0331,1.000534
165.1042,1.284668,1.5,3,4.5,1.514118,2,31.78284,0.5126264
176.6013,12.78174,2,3,5,1.454444,1,114.5807,1.848075
180.0973,16.2778,1.5,3,4.5,1.595,4,149.9762,2.41897
53.45073,249.6312,2,3.5,5.5,1.413529,1,133.8481,2.15884
250.1048,86.28525,2,3.5,5.5,1.52,1,50.00208,0.8064851
335.7846,171.9651,15,1,16,1.706103,1,85.07482,1.372175
349.367,185.5475,2.5,4,6.5,1.325555,1,28.38429,0.4578111
353.3757,189.5562,6,1.5,7.5,1.523467,3,60.58373,0.9771569
144.4884,340.6689,2,4.5,6.5,1.459167,2,43.43332,0.7005374
186.3839,22.56436,4.5,5,9.5,1.481702,1,115.5126,1.863106
173.3111,9.491547,2.5,5.5,8,1.443529,4,88.33518,1.424761
7.972427,204.1529,4.5,6.5,11,1.369157,2,93.74422,1.512004
61.85573,258.0362,5,6.5,11.5,1.3388,2,130.637,2.107049
6.428192,202.6087,3,6.5,9.5,1.484364,2,75.46084,1.21711
45.71608,241.8966,10,4,14,1.500126,2,120.5111,1.943728
95.51947,291.7,9,7,16,1.598392,2,23.71396,0.3824833
183.2861,19.46655,2,7.5,9.5,1.547368,1,103.8275,1.674637
242.167,78.34747,1.5,9,10.5,1.293333,NaN,10.20823,0.1646489
